ProductID,Date,Zip,Units,Revenue,Country
2254,2/15/2000,75229 CEDEX 05,1,57.7,France
2255,2/15/2000,75229 CEDEX 05,1,57.7,France
739,1/15/2000,75010,1,170.57,France
2277,3/15/2000,75010,1,251.95,France
2407,1/15/2000,75011,1,73.45,France
1005,1/15/2000,75011,1,107.57,France
921,2/15/2000,75011,1,524.95,France
475,2/15/2000,75011,1,970.2,France
1166,2/15/2000,75011,1,535.45,France
400,1/15/2000,75120 CEDEX 02,1,683.81,France
729,4/10/2004,75120 CEDEX 02,1,309.7,France
730,4/10/2004,75120 CEDEX 02,1,309.7,France
2081,6/3/2003,75012,1,225.7,France
1957,2/15/2000,75012,1,148,France
964,6/7/2003,75012,1,320.2,France
1956,2/15/2000,75012,1,148,France
443,1/15/2000,75118 CEDEX 02,1,790.91,France
2255,6/3/2003,75118 CEDEX 02,1,60.32,France
2254,6/3/2003,75118 CEDEX 02,1,60.32,France
604,6/6/2003,75013,1,480.64,France
475,1/15/2000,75077 CEDEX 02,1,970.2,France
396,1/15/2000,75077 CEDEX 02,1,857.06,France
433,2/15/2000,75077 CEDEX 02,1,804.3,France
396,2/15/2000,75014,1,857.06,France
2339,2/15/2000,75014,1,488.2,France
1974,3/15/2000,75014,1,52.45,France
499,1/15/2000,75015,1,846.3,France
671,6/6/2003,75015,1,892.24,France
94,2/15/2000,75015,2,1732.5,France
2235,1/15/2000,75016,1,65.57,France
757,3/15/2000,75016,1,83.95,France
195,2/15/2000,75016,1,750.23,France
604,1/15/2000,75106 CEDEX 02,1,461.74,France
786,5/31/2003,75106 CEDEX 02,1,68.2,France
1085,5/31/2003,75106 CEDEX 02,1,84,France
467,5/31/2003,75106 CEDEX 02,1,900.64,France
2211,2/15/2000,75106 CEDEX 02,1,102.32,France
550,2/15/2000,75106 CEDEX 02,2,807.98,France
2057,1/15/2000,75017,1,472.45,France
826,5/31/2003,75017,1,918.7,France
753,5/31/2003,75017,1,246.7,France
606,6/3/2003,75017,1,323.14,France
631,2/15/2000,75017,1,346.24,France
2284,2/15/2000,75017,1,293.95,France
606,2/15/2000,75017,1,314.74,France
727,3/15/2000,75017,1,62.95,France
604,2/15/2000,75017,1,461.74,France
2410,2/15/2000,75018,1,99.7,France
727,1/15/2000,75068 CEDEX 02,1,62.95,France
2373,2/15/2000,75068 CEDEX 02,1,551.2,France
2126,6/6/2003,75068 CEDEX 02,1,472.45,France
1215,2/15/2000,75068 CEDEX 02,1,356.95,France
1517,2/15/2000,75068 CEDEX 02,1,141.65,France
1518,2/15/2000,75068 CEDEX 02,1,141.65,France
2056,3/15/2000,75068 CEDEX 02,1,320.2,France
728,1/15/2000,75256 CEDEX 05,1,62.95,France
1329,1/15/2000,75256 CEDEX 05,1,92.82,France
2222,5/31/2003,75256 CEDEX 05,1,246.7,France
727,1/15/2000,75256 CEDEX 05,1,62.95,France
768,1/15/2000,75072 CEDEX 02,1,104.95,France
740,5/31/2003,75021 CEDEX 01,2,346.4,France
1040,6/3/2003,75021 CEDEX 01,1,1259.74,France
1053,6/3/2003,75021 CEDEX 01,1,262.45,France
2145,5/31/2003,75021 CEDEX 01,1,367.45,France
676,2/15/2000,75021 CEDEX 01,1,801.94,France
1916,6/4/2003,75021 CEDEX 01,1,286.07,France
195,2/15/2000,75021 CEDEX 01,1,750.23,France
767,2/15/2000,75021 CEDEX 01,1,104.95,France
768,1/15/2000,75103 CEDEX 02,1,104.95,France
767,1/15/2000,75103 CEDEX 02,1,104.95,France
2254,2/15/2000,75103 CEDEX 02,1,68.2,France
769,1/15/2000,75219 CEDEX 16,1,257.2,France
770,1/15/2000,75219 CEDEX 16,1,257.2,France
609,2/15/2000,75219 CEDEX 16,1,778.84,France
770,1/15/2000,75031 CEDEX 01,1,257.2,France
631,5/31/2003,75031 CEDEX 01,1,356.74,France
575,4/9/2004,75031 CEDEX 01,1,929.25,France
727,1/15/2000,75031 CEDEX 01,1,62.95,France
2277,2/15/2000,75031 CEDEX 01,1,251.95,France
2083,2/15/2000,75031 CEDEX 01,1,309.7,France
1046,3/15/2000,75031 CEDEX 01,1,99.7,France
2332,6/4/2003,75031 CEDEX 01,1,367.45,France
1065,1/15/2000,75036 CEDEX 01,1,296.57,France
396,6/5/2003,75036 CEDEX 01,1,892.24,France
1157,2/15/2000,75036 CEDEX 01,1,377.95,France
1111,1/15/2000,75180 CEDEX 04,1,116.5,France
1112,1/15/2000,75180 CEDEX 04,1,116.5,France
2340,2/15/2000,75180 CEDEX 04,1,461.95,France
2253,5/31/2003,75029 CEDEX 01,1,136.45,France
635,4/10/2004,75030 CEDEX 01,1,881.74,France
2353,4/10/2004,75030 CEDEX 01,1,414.7,France
2328,2/15/2000,75030 CEDEX 01,1,393.7,France
645,2/15/2000,75030 CEDEX 01,1,746.55,France
2074,3/15/2000,75030 CEDEX 01,1,328.07,France
1347,1/15/2000,75062 CEDEX 02,1,299.15,France
786,4/10/2004,75062 CEDEX 02,1,57.7,France
1957,1/15/2000,75062 CEDEX 02,1,153.77,France
1188,1/15/2000,75062 CEDEX 02,1,472.45,France
785,4/10/2004,75062 CEDEX 02,1,57.7,France
1916,5/31/2003,75062 CEDEX 02,1,286.07,France
604,2/15/2000,75062 CEDEX 02,1,461.74,France
1894,1/15/2000,75108 CEDEX 02,1,682.24,France
847,2/15/2000,75108 CEDEX 02,1,603.7,France
1894,1/15/2000,75109 CEDEX 02,1,682.24,France
1112,1/15/2000,75109 CEDEX 02,1,116.5,France
785,4/11/2004,75109 CEDEX 02,1,57.7,France
499,1/15/2000,75033 CEDEX 01,1,846.3,France
797,2/15/2000,75033 CEDEX 01,1,301.82,France
676,2/15/2000,75033 CEDEX 01,1,801.94,France
1948,1/15/2000,75214 CEDEX 13,1,296.57,France
1949,1/15/2000,75214 CEDEX 13,1,296.57,France
1961,1/15/2000,75085 CEDEX 02,1,97.07,France
691,5/31/2003,75085 CEDEX 02,1,351.49,France
1960,1/15/2000,75085 CEDEX 02,1,97.07,France
676,2/15/2000,75085 CEDEX 02,1,801.94,France
833,1/15/2000,75035 CEDEX 01,1,797.95,France
604,6/3/2003,75035 CEDEX 01,1,480.64,France
691,6/3/2003,75035 CEDEX 01,1,351.49,France
663,2/15/2000,75035 CEDEX 01,1,765.45,France
2210,1/15/2000,75250 CEDEX 05,1,104.95,France
2211,1/15/2000,75250 CEDEX 05,1,104.95,France
2234,2/15/2000,75250 CEDEX 05,1,65.57,France
2255,1/15/2000,75039 CEDEX 01,1,57.7,France
681,1/15/2000,75039 CEDEX 01,1,629.74,France
770,5/31/2003,75039 CEDEX 01,1,262.45,France
1014,5/31/2003,75039 CEDEX 01,1,86.57,France
2332,4/10/2004,75039 CEDEX 01,1,419.95,France
1065,2/15/2000,75039 CEDEX 01,1,296.57,France
932,2/15/2000,75039 CEDEX 01,1,430.45,France
1066,2/15/2000,75039 CEDEX 01,1,296.57,France
609,6/3/2003,75039 CEDEX 01,1,829.24,France
1215,2/15/2000,75039 CEDEX 01,1,356.95,France
2083,2/15/2000,75039 CEDEX 01,1,309.7,France
2388,2/15/2000,75039 CEDEX 01,1,309.7,France
2012,3/15/2000,75039 CEDEX 01,1,377.95,France
2255,3/15/2000,75040 CEDEX 01,1,57.7,France
36,5/31/2003,75041 CEDEX 01,1,451.5,France
573,5/31/2003,75041 CEDEX 01,1,298.99,France
758,2/15/2000,75041 CEDEX 01,1,83.95,France
2332,4/10/2004,75041 CEDEX 01,1,419.95,France
475,6/5/2003,75041 CEDEX 01,1,1007.21,France
727,2/15/2000,75041 CEDEX 01,1,62.95,France
921,3/15/2000,75041 CEDEX 01,1,524.95,France
2056,3/15/2000,75042 CEDEX 01,1,325.45,France
2128,2/15/2000,75043 CEDEX 01,1,398.74,France
2331,1/15/2000,75088 CEDEX 02,1,535.45,France
596,5/31/2003,75088 CEDEX 02,1,776.74,France
631,5/31/2003,75088 CEDEX 02,1,356.74,France
25,2/15/2000,75088 CEDEX 02,1,792.75,France
837,2/15/2000,75088 CEDEX 02,1,813.7,France
1186,6/5/2003,75045 CEDEX 01,1,404.2,France
1157,2/15/2000,75045 CEDEX 01,1,377.95,France
475,1/15/2000,75140 CEDEX 03,1,970.2,France
475,6/4/2003,75140 CEDEX 03,1,1007.21,France
645,1/15/2000,75196 CEDEX 04,1,746.55,France
967,5/31/2003,75196 CEDEX 04,1,656.2,France
2235,2/15/2000,75196 CEDEX 04,1,65.57,France
687,1/15/2000,75157 CEDEX 03,1,445.99,France
1076,6/5/2003,75157 CEDEX 03,1,259.82,France
1075,6/5/2003,75157 CEDEX 03,1,259.82,France
2277,2/15/2000,75157 CEDEX 03,1,251.95,France
2012,3/15/2000,75049 CEDEX 01,1,377.95,France
2064,3/15/2000,75049 CEDEX 01,1,488.2,France
2396,5/31/2003,75231 CEDEX 05,1,89.2,France
1956,2/15/2000,75231 CEDEX 05,1,153.77,France
687,6/6/2003,75231 CEDEX 05,1,456.49,France
1957,2/15/2000,75231 CEDEX 05,1,153.77,France
1014,1/15/2000,75051 CEDEX 01,2,173.15,France
2045,2/15/2000,75051 CEDEX 01,2,818.9,France
833,3/15/2000,75051 CEDEX 01,1,787.45,France
964,3/15/2000,75051 CEDEX 01,1,346.45,France
574,5/31/2003,75288 CEDEX 06,1,869.14,France
475,5/31/2003,75288 CEDEX 06,1,1007.21,France
1081,2/15/2000,75288 CEDEX 06,1,225.7,France
1082,2/15/2000,75288 CEDEX 06,1,225.7,France
676,2/15/2000,75288 CEDEX 06,1,801.94,France
499,2/15/2000,75288 CEDEX 06,1,846.3,France
2234,6/4/2003,75288 CEDEX 06,1,70.82,France
2235,6/4/2003,75288 CEDEX 06,1,70.82,France
604,2/15/2000,75288 CEDEX 06,1,461.74,France
575,4/10/2004,75055 CEDEX 01,1,929.25,France
1960,1/15/2000,75055 CEDEX 01,1,97.07,France
396,6/3/2003,75055 CEDEX 01,1,892.24,France
592,6/5/2003,75055 CEDEX 01,1,939.49,France
1186,6/4/2003,75055 CEDEX 01,1,404.2,France
550,2/15/2000,75055 CEDEX 01,1,403.99,France
901,2/15/2000,75055 CEDEX 01,1,409.45,France
757,5/31/2003,75114 CEDEX 08,1,83.95,France
1960,1/15/2000,75114 CEDEX 08,1,97.07,France
2270,4/10/2004,75114 CEDEX 08,1,314.95,France
609,2/15/2000,75114 CEDEX 08,1,778.84,France
838,3/15/2000,75114 CEDEX 08,1,944.95,France
604,2/15/2000,75114 CEDEX 08,1,461.74,France
2083,3/15/2000,75114 CEDEX 08,1,309.7,France
2081,1/15/2000,75058 CEDEX 01,1,220.45,France
771,2/15/2000,75058 CEDEX 01,1,165.32,France
772,2/15/2000,75058 CEDEX 01,1,165.32,France
758,5/31/2003,75131 CEDEX 12,1,83.95,France
2234,1/15/2000,75131 CEDEX 12,1,65.57,France
2280,5/31/2003,75131 CEDEX 12,1,170.57,France
1435,2/15/2000,75131 CEDEX 12,1,312.27,France
2140,2/15/2000,75059 CEDEX 01,1,550.99,France
2380,6/3/2003,75059 CEDEX 01,1,293.95,France
769,3/15/2000,75059 CEDEX 01,1,257.2,France
770,5/31/2003,75207 CEDEX 16,1,262.45,France
915,4/10/2004,75207 CEDEX 16,1,556.45,France
2094,6/6/2003,75207 CEDEX 16,1,438.32,France
714,2/15/2000,75207 CEDEX 16,1,160.07,France
2282,2/15/2000,75207 CEDEX 16,1,304.45,France
635,6/1/2003,75207 CEDEX 16,1,860.74,France
758,3/15/2000,75207 CEDEX 16,1,83.95,France
767,3/15/2000,75207 CEDEX 16,1,104.95,France
2396,6/4/2003,75207 CEDEX 16,2,178.4,France
713,2/15/2000,75207 CEDEX 16,1,160.07,France
609,2/15/2000,75207 CEDEX 16,1,778.84,France
1173,6/7/2003,75061 CEDEX 02,1,535.45,France
475,2/15/2000,75061 CEDEX 02,1,970.2,France
597,2/15/2000,75061 CEDEX 02,1,892.24,France
785,5/31/2003,75127 CEDEX 11,1,68.2,France
964,5/31/2003,75239 CEDEX 05,1,330.7,France
2332,6/3/2003,75239 CEDEX 05,1,367.45,France
767,5/31/2003,75239 CEDEX 05,1,104.95,France
2388,6/3/2003,75239 CEDEX 05,1,309.7,France
606,2/15/2000,75239 CEDEX 05,1,314.74,France
767,1/15/2000,75067 CEDEX 02,1,104.95,France
1065,2/15/2000,75067 CEDEX 02,1,296.57,France
499,6/6/2003,75067 CEDEX 02,1,883.05,France
491,2/15/2000,75067 CEDEX 02,1,815.33,France
726,2/15/2000,75067 CEDEX 02,1,115.45,France
1066,2/15/2000,75067 CEDEX 02,1,296.57,France
1047,6/3/2003,75067 CEDEX 02,1,209.95,France
727,2/15/2000,75067 CEDEX 02,1,62.95,France
753,2/15/2000,75067 CEDEX 02,1,244.07,France
1483,5/31/2003,75101 CEDEX 02,1,70.77,France
2270,5/31/2003,75101 CEDEX 02,1,314.95,France
733,4/10/2004,75101 CEDEX 02,1,330.7,France
734,4/10/2004,75101 CEDEX 02,1,330.7,France
1894,1/15/2000,75069 CEDEX 02,1,682.24,France
467,5/31/2003,75073 CEDEX 02,1,900.64,France
120,2/15/2000,75073 CEDEX 02,1,829.5,France
2255,5/31/2003,75086 CEDEX 02,2,120.65,France
981,6/6/2003,75086 CEDEX 02,1,157.45,France
1111,2/15/2000,75086 CEDEX 02,1,116.5,France
837,2/15/2000,75086 CEDEX 02,1,813.7,France
604,2/15/2000,75086 CEDEX 02,1,461.74,France
1112,2/15/2000,75086 CEDEX 02,1,116.5,France
2255,2/15/2000,75086 CEDEX 02,1,57.7,France
676,2/15/2000,75086 CEDEX 02,1,801.94,France
597,2/15/2000,75086 CEDEX 02,1,892.24,France
1974,3/15/2000,75086 CEDEX 02,1,52.45,France
2374,5/31/2003,75252 CEDEX 05,1,661.45,France
533,5/31/2003,75078 CEDEX 02,1,524.74,France
484,6/6/2003,75078 CEDEX 02,1,1312.24,France
1182,2/15/2000,75078 CEDEX 02,1,157.45,France
1188,2/15/2000,75078 CEDEX 02,1,472.45,France
2277,2/15/2000,75078 CEDEX 02,1,251.95,France
396,2/15/2000,75078 CEDEX 02,1,857.06,France
1452,6/4/2003,75078 CEDEX 02,1,385.77,France
1451,6/4/2003,75078 CEDEX 02,1,385.77,France
609,2/15/2000,75078 CEDEX 02,1,778.84,France
2331,2/15/2000,75078 CEDEX 02,1,535.45,France
2380,5/31/2003,75308 CEDEX 09,1,293.95,France
580,2/15/2000,75079 CEDEX 02,1,734.74,France
400,6/5/2003,75079 CEDEX 02,1,734.74,France
1173,6/3/2003,75079 CEDEX 02,1,535.45,France
2255,3/15/2000,75079 CEDEX 02,1,57.7,France
2388,5/31/2003,75212 CEDEX 13,1,309.7,France
10,4/9/2004,75212 CEDEX 13,1,681.98,France
800,4/11/2004,75212 CEDEX 13,1,262.45,France
2284,2/15/2000,75081 CEDEX 02,1,293.95,France
163,5/31/2003,75150 CEDEX 03,1,524.48,France
433,5/31/2003,75150 CEDEX 03,1,851.55,France
1786,4/11/2004,75150 CEDEX 03,1,629.95,France
467,6/6/2003,75150 CEDEX 03,1,900.64,France
727,2/15/2000,75150 CEDEX 03,2,136.4,France
433,6/4/2003,75150 CEDEX 03,1,851.55,France
728,2/15/2000,75150 CEDEX 03,2,136.4,France
2331,2/15/2000,75150 CEDEX 03,1,535.45,France
475,2/15/2000,75150 CEDEX 03,1,970.2,France
838,2/15/2000,75150 CEDEX 03,1,934.45,France
2070,3/15/2000,75150 CEDEX 03,1,519.7,France
2254,4/9/2004,75084 CEDEX 02,1,60.32,France
2262,6/6/2003,75084 CEDEX 02,1,299.2,France
2263,6/6/2003,75084 CEDEX 02,1,299.2,France
609,2/15/2000,75084 CEDEX 02,1,778.84,France
510,5/31/2003,75123 CEDEX 03,1,874.65,France
433,2/15/2000,75123 CEDEX 03,1,804.3,France
565,5/31/2003,75211 CEDEX 13,1,881.74,France
768,4/11/2004,75211 CEDEX 13,1,94.45,France
2252,5/31/2003,75211 CEDEX 13,1,136.45,France
2277,2/15/2000,75211 CEDEX 13,1,251.95,France
491,2/15/2000,75211 CEDEX 13,1,815.33,France
604,2/15/2000,75089 CEDEX 02,1,461.74,France
1894,2/15/2000,75089 CEDEX 02,1,682.24,France
989,3/15/2000,75089 CEDEX 02,1,451.45,France
604,5/31/2003,75167 CEDEX 19,1,480.64,France
671,5/31/2003,75167 CEDEX 19,1,892.24,France
2047,2/15/2000,75167 CEDEX 19,1,377.95,France
559,2/15/2000,75167 CEDEX 19,1,585.64,France
681,1/15/2000,75096 CEDEX 02,1,629.74,France
443,2/15/2000,75096 CEDEX 02,1,790.91,France
910,3/15/2000,75096 CEDEX 02,1,414.7,France
727,2/15/2000,75097 CEDEX 02,1,62.95,France
728,2/15/2000,75097 CEDEX 02,1,62.95,France
901,1/15/2000,75100 CEDEX 01,1,409.45,France
635,4/11/2004,75100 CEDEX 01,1,881.74,France
796,5/31/2003,75100 CEDEX 01,1,278.2,France
976,5/31/2003,75100 CEDEX 01,1,314.95,France
491,2/15/2000,75100 CEDEX 01,1,815.33,France
2373,2/15/2000,75102 CEDEX 02,1,551.2,France
1122,2/15/2000,75104 CEDEX 02,1,157.45,France
2282,2/15/2000,75104 CEDEX 02,1,304.45,France
2234,3/15/2000,75104 CEDEX 02,1,65.57,France
502,4/10/2004,75283 CEDEX 06,1,1105.91,France
1116,2/15/2000,75283 CEDEX 06,1,251.95,France
658,1/15/2000,75105 CEDEX 02,1,902.74,France
550,2/15/2000,75105 CEDEX 02,1,403.99,France
2277,2/15/2000,75113 CEDEX 02,1,251.95,France
726,3/15/2000,75113 CEDEX 02,1,115.45,France
901,1/15/2000,75124 CEDEX 03,1,409.45,France
1229,2/15/2000,75124 CEDEX 03,1,236.2,France
769,3/15/2000,75125 CEDEX 11,1,257.2,France
1641,2/15/2000,75126 CEDEX 11,1,70.77,France
606,6/3/2003,75204 CEDEX 13,1,323.14,France
1215,6/3/2003,75204 CEDEX 13,1,356.95,France
2353,6/6/2003,75204 CEDEX 13,1,414.7,France
797,2/15/2000,75204 CEDEX 13,1,301.82,France
443,2/15/2000,75204 CEDEX 13,1,790.91,France
2388,6/3/2003,75253 CEDEX 05,1,309.7,France
573,4/10/2004,75253 CEDEX 05,1,313.69,France
2255,2/15/2000,75253 CEDEX 05,1,57.7,France
596,2/15/2000,75253 CEDEX 05,1,746.55,France
2253,6/3/2003,75310 CEDEX 09,1,136.45,France
2252,6/3/2003,75310 CEDEX 09,1,136.45,France
1014,1/15/2000,75144 CEDEX 19,1,86.57,France
2254,1/15/2000,75144 CEDEX 19,1,57.7,France
757,1/15/2000,75152 CEDEX 03,1,83.95,France
797,3/15/2000,75152 CEDEX 03,1,301.82,France
645,2/15/2000,75152 CEDEX 03,1,746.55,France
2277,1/15/2000,75217 CEDEX 16,1,251.95,France
1086,5/31/2003,75217 CEDEX 16,1,84,France
1215,6/5/2003,75155 CEDEX 03,1,356.95,France
758,1/15/2000,75305 CEDEX 09,1,83.95,France
1949,2/15/2000,75163 CEDEX 04,1,296.57,France
2210,2/15/2000,75163 CEDEX 04,1,104.95,France
1948,2/15/2000,75163 CEDEX 04,1,296.57,France
1065,3/15/2000,75163 CEDEX 04,1,296.57,France
767,1/15/2000,75221 CEDEX 05,1,104.95,France
596,2/15/2000,75221 CEDEX 05,1,746.55,France
1111,6/7/2003,75221 CEDEX 05,1,120.7,France
1949,2/15/2000,75164 CEDEX 19,1,296.57,France
1948,2/15/2000,75164 CEDEX 19,1,296.57,France
2083,2/15/2000,75169 CEDEX 19,1,309.7,France
1046,2/15/2000,75169 CEDEX 19,1,99.7,France
1920,2/15/2000,75169 CEDEX 19,1,280.82,France
2277,2/15/2000,75171 CEDEX 19,1,251.95,France
2250,4/10/2004,75171 CEDEX 19,1,125.95,France
2251,4/10/2004,75171 CEDEX 19,1,125.95,France
2211,1/15/2000,75236 CEDEX 05,1,107.57,France
910,2/15/2000,75236 CEDEX 05,1,414.7,France
475,2/15/2000,75174 CEDEX 17,1,970.2,France
400,2/15/2000,75234 CEDEX 05,1,683.81,France
1894,2/15/2000,75234 CEDEX 05,1,682.24,France
475,2/15/2000,75213 CEDEX 16,1,970.2,France
1116,2/15/2000,75213 CEDEX 16,1,251.95,France
495,6/4/2003,75213 CEDEX 16,8,6720,France
464,2/15/2000,75213 CEDEX 16,10,5662.13,France
2284,2/15/2000,75181 CEDEX 04,1,293.95,France
604,2/15/2000,75244 CEDEX 13,1,461.74,France
1112,2/15/2000,75244 CEDEX 13,1,116.5,France
714,2/15/2000,75244 CEDEX 13,1,160.07,France
1111,2/15/2000,75244 CEDEX 13,1,116.5,France
1490,6/4/2003,75244 CEDEX 13,1,262.4,France
1489,6/4/2003,75244 CEDEX 13,1,262.4,France
713,2/15/2000,75244 CEDEX 13,1,160.07,France
1960,3/15/2000,75184 CEDEX 04,1,97.07,France
609,2/15/2000,75306 CEDEX 09,1,778.84,France
2282,2/15/2000,75186 CEDEX 04,1,304.45,France
728,2/15/2000,75186 CEDEX 04,1,62.95,France
989,2/15/2000,75188 CEDEX 04,1,467.2,France
727,2/15/2000,75198 CEDEX 04,1,62.95,France
609,2/15/2000,75198 CEDEX 04,1,778.84,France
728,2/15/2000,75198 CEDEX 04,1,62.95,France
2331,2/15/2000,75198 CEDEX 04,1,535.45,France
606,2/15/2000,75198 CEDEX 04,1,314.74,France
2254,3/15/2000,75198 CEDEX 04,1,57.7,France
992,5/31/2003,75189 CEDEX 04,1,278.2,France
550,2/15/2000,75189 CEDEX 04,1,403.99,France
2282,2/15/2000,75191 CEDEX 04,1,304.45,France
768,2/15/2000,75230 CEDEX 05,1,104.95,France
910,4/11/2004,75230 CEDEX 05,1,430.45,France
1894,2/15/2000,75230 CEDEX 05,1,682.24,France
2255,2/15/2000,75195 CEDEX 04,1,57.7,France
2254,2/15/2000,75195 CEDEX 04,1,57.7,France
726,2/15/2000,75195 CEDEX 04,1,115.45,France
671,6/3/2003,75197 CEDEX 04,1,892.24,France
2094,6/3/2003,75197 CEDEX 04,1,438.32,France
797,3/15/2000,75197 CEDEX 04,1,301.82,France
1975,2/15/2000,75201 CEDEX 13,1,52.45,France
728,2/15/2000,75202 CEDEX 16,1,62.95,France
2371,2/15/2000,75202 CEDEX 16,1,551.2,France
727,2/15/2000,75202 CEDEX 16,1,62.95,France
992,3/15/2000,75203 CEDEX 16,1,278.2,France
2234,3/15/2000,75203 CEDEX 16,1,65.57,France
1081,2/15/2000,75210 CEDEX 13,1,225.7,France
1188,6/6/2003,75210 CEDEX 13,1,472.45,France
2045,6/6/2003,75210 CEDEX 13,1,419.95,France
1082,2/15/2000,75210 CEDEX 13,1,225.7,France
2282,2/15/2000,75205 CEDEX 13,1,304.45,France
1894,3/15/2000,75205 CEDEX 13,1,682.24,France
2254,3/15/2000,75205 CEDEX 13,1,57.7,France
599,2/15/2000,75208 CEDEX 16,1,753.64,France
2279,2/15/2000,75278 CEDEX 06,1,165.32,France
989,2/15/2000,75278 CEDEX 06,1,451.45,France
604,2/15/2000,75216 CEDEX 16,1,461.74,France
226,2/15/2000,75216 CEDEX 16,1,760.99,France
852,3/15/2000,75220 CEDEX 16,1,771.7,France
631,2/15/2000,75222 CEDEX 05,1,346.24,France
2359,6/5/2003,75227 CEDEX 05,1,430.45,France
1975,2/15/2000,75227 CEDEX 05,1,52.45,France
499,6/4/2003,75227 CEDEX 05,1,883.05,France
1975,6/7/2003,75228 CEDEX 05,1,57.7,France
1975,2/15/2000,75228 CEDEX 05,1,52.45,France
597,2/15/2000,75228 CEDEX 05,1,892.24,France
1974,2/15/2000,75228 CEDEX 05,1,52.45,France
599,2/15/2000,75233 CEDEX 05,1,753.64,France
2054,4/11/2004,75238 CEDEX 05,1,545.95,France
2252,4/11/2004,75275 CEDEX 06,1,136.45,France
604,2/15/2000,75248 CEDEX 05,1,461.74,France
609,2/15/2000,75248 CEDEX 05,1,778.84,France
596,6/1/2003,75260 CEDEX 06,1,776.74,France
645,2/15/2000,75260 CEDEX 06,1,746.55,France
