ProductID,Date,Zip,Units,Revenue,Country
573,2/15/2000,7930,1,280.61,Mexico
2251,4/11/2004,7930,1,125.95,Mexico
1081,2/15/2000,2479,1,225.7,Mexico
604,2/15/2000,8820,1,461.74,Mexico
2081,5/31/2003,8820,1,225.7,Mexico
786,5/31/2003,8820,1,68.2,Mexico
2054,5/31/2003,8820,1,545.95,Mexico
1173,2/15/2000,8820,1,524.95,Mexico
609,2/15/2000,8820,1,778.84,Mexico
676,2/15/2000,8820,1,801.94,Mexico
1110,3/15/2000,8820,1,209.95,Mexico
2253,4/10/2004,7890,1,136.45,Mexico
2252,4/10/2004,7890,1,136.45,Mexico
2359,6/5/2003,7890,1,430.45,Mexico
2252,4/10/2004,7910,1,136.45,Mexico
2359,5/31/2003,7910,1,430.45,Mexico
1227,6/4/2003,2500,1,314.95,Mexico
1974,4/10/2004,8810,1,57.7,Mexico
1980,4/10/2004,8810,1,167.95,Mexico
1109,4/11/2004,2519,1,209.95,Mexico
1110,4/11/2004,2519,1,209.95,Mexico
550,4/10/2004,2519,1,433.39,Mexico
604,3/15/2000,2519,2,923.48,Mexico
2204,3/15/2000,2525,1,173.2,Mexico
676,4/10/2004,8770,1,856.28,Mexico
1005,4/11/2004,2530,1,110.2,Mexico
1000,4/10/2004,2530,2,178.4,Mexico
1203,2/15/2000,2530,1,314.95,Mexico
895,4/10/2004,8580,1,577.45,Mexico
559,6/4/2003,8580,1,624.49,Mexico
1173,2/15/2000,8580,1,524.95,Mexico
1174,6/3/2003,8580,1,577.45,Mexico
1110,4/11/2004,2640,1,209.95,Mexico
1109,4/11/2004,2640,1,209.95,Mexico
2407,4/13/2004,2640,1,81.32,Mexico
443,4/11/2004,7760,1,851.29,Mexico
2254,2/15/2000,7760,1,57.7,Mexico
645,1/15/2000,7760,1,746.55,Mexico
1005,1/15/2000,7760,1,107.57,Mexico
758,1/15/2000,7760,1,83.95,Mexico
1106,2/15/2000,7760,1,246.7,Mexico
1132,2/15/2000,7760,1,629.95,Mexico
1105,2/15/2000,7760,1,246.7,Mexico
2255,2/15/2000,7760,1,57.7,Mexico
1911,3/15/2000,7760,1,244.07,Mexico
1157,1/15/2000,2680,1,377.95,Mexico
1046,1/15/2000,2710,1,99.7,Mexico
952,5/31/2003,2710,1,262.45,Mexico
964,5/31/2003,7540,1,330.7,Mexico
838,2/15/2000,7540,1,934.45,Mexico
964,1/15/2000,2729,1,346.45,Mexico
2282,1/15/2000,2729,1,304.45,Mexico
728,1/15/2000,2729,1,62.95,Mexico
852,3/15/2000,2729,1,745.45,Mexico
910,4/12/2004,2729,1,430.45,Mexico
976,4/12/2004,2729,1,325.45,Mexico
2074,2/15/2000,2729,1,328.07,Mexico
1148,6/3/2003,2729,1,314.95,Mexico
609,2/15/2000,2729,1,778.84,Mexico
676,2/15/2000,2729,1,801.94,Mexico
1489,2/15/2000,2729,1,262.4,Mexico
604,2/15/2000,2729,1,461.74,Mexico
1215,6/3/2003,8029,1,356.95,Mexico
1131,2/15/2000,8029,1,419.95,Mexico
728,1/15/2000,2730,1,62.95,Mexico
681,1/15/2000,2730,1,629.74,Mexico
1956,1/15/2000,2730,2,307.55,Mexico
2284,1/15/2000,2730,1,293.95,Mexico
768,1/15/2000,2730,1,104.95,Mexico
716,4/12/2004,2730,1,152.2,Mexico
785,4/12/2004,2730,1,57.7,Mexico
715,4/12/2004,2730,1,152.2,Mexico
915,4/12/2004,2730,1,556.45,Mexico
786,4/12/2004,2730,1,57.7,Mexico
981,4/12/2004,2730,1,157.45,Mexico
573,1/15/2000,2730,1,280.61,Mexico
727,1/15/2000,2730,1,62.95,Mexico
1948,3/15/2000,2730,1,296.57,Mexico
606,3/15/2000,2730,2,629.48,Mexico
2380,4/11/2004,2739,1,293.95,Mexico
758,1/15/2000,2739,1,83.95,Mexico
1957,1/15/2000,2739,1,153.77,Mexico
2388,4/10/2004,2739,1,309.7,Mexico
493,4/10/2004,2760,1,969.68,Mexico
475,3/15/2000,2760,1,970.2,Mexico
2210,3/15/2000,2770,1,107.57,Mexico
1080,2/15/2000,2770,1,262.45,Mexico
1079,2/15/2000,2770,1,262.45,Mexico
1169,2/15/2000,2770,1,419.95,Mexico
574,6/4/2003,8520,1,869.14,Mexico
962,2/15/2000,8520,1,524.95,Mexico
2277,2/15/2000,8520,1,251.95,Mexico
1927,5/31/2003,8520,1,99.7,Mexico
2388,2/15/2000,8520,1,309.7,Mexico
2070,2/15/2000,8520,2,1039.4,Mexico
761,4/12/2004,2810,1,173.2,Mexico
762,4/12/2004,2810,1,173.2,Mexico
2282,2/15/2000,7918,1,304.45,Mexico
2282,2/15/2000,9009,1,304.45,Mexico
826,6/8/2003,9009,1,918.7,Mexico
966,5/31/2003,2840,1,472.45,Mexico
728,1/15/2000,2840,1,62.95,Mexico
2284,2/15/2000,9340,1,293.95,Mexico
1518,2/15/2000,9340,1,141.65,Mexico
726,5/31/2003,9340,1,120.7,Mexico
767,2/15/2000,9340,1,104.95,Mexico
768,2/15/2000,9340,1,104.95,Mexico
797,2/15/2000,9340,1,301.82,Mexico
1517,2/15/2000,9340,1,141.65,Mexico
1346,1/15/2000,2860,1,304.4,Mexico
932,3/15/2000,2860,1,430.45,Mexico
1345,1/15/2000,2860,1,304.4,Mexico
2211,2/15/2000,2860,1,107.57,Mexico
671,4/10/2004,2860,1,944.74,Mexico
2210,2/15/2000,2860,1,107.57,Mexico
910,5/31/2003,2920,1,430.45,Mexico
2211,2/15/2000,2920,1,107.57,Mexico
758,1/15/2000,2940,1,83.95,Mexico
1948,3/15/2000,2940,1,296.57,Mexico
1949,3/15/2000,2940,1,296.57,Mexico
767,2/15/2000,7739,1,102.32,Mexico
768,2/15/2000,7739,1,102.32,Mexico
2282,1/15/2000,2980,1,304.45,Mexico
559,6/5/2003,2980,1,624.49,Mexico
1185,2/15/2000,7950,1,419.95,Mexico
1053,2/15/2000,7950,1,251.95,Mexico
1957,2/15/2000,8040,1,153.77,Mexico
1956,2/15/2000,8040,1,153.77,Mexico
2254,1/15/2000,4000,1,57.7,Mexico
2192,4/11/2004,4000,1,209.95,Mexico
2255,1/15/2000,4000,1,57.7,Mexico
2046,6/3/2003,4000,1,433.07,Mexico
1169,1/15/2000,4009,1,435.7,Mexico
1430,1/15/2000,4009,1,283.4,Mexico
2380,5/31/2003,4009,1,293.95,Mexico
2064,4/10/2004,4009,1,496.07,Mexico
2235,2/15/2000,9239,1,65.57,Mexico
2234,2/15/2000,9239,1,65.57,Mexico
757,1/15/2000,4010,1,83.95,Mexico
758,1/15/2000,4010,1,83.95,Mexico
1116,1/15/2000,4020,1,251.95,Mexico
433,4/11/2004,4020,1,880.16,Mexico
120,2/15/2000,4020,1,829.5,Mexico
753,3/15/2000,4020,1,244.07,Mexico
400,2/15/2000,9250,1,683.81,Mexico
976,5/31/2003,9250,1,314.95,Mexico
396,6/7/2003,9250,1,892.24,Mexico
635,4/9/2004,4100,1,881.74,Mexico
2082,4/10/2004,4100,1,335.95,Mexico
964,4/12/2004,4100,1,320.2,Mexico
609,2/15/2000,4100,1,778.84,Mexico
676,2/15/2000,4100,1,801.94,Mexico
2331,2/15/2000,4100,1,535.45,Mexico
2359,4/10/2004,4100,1,430.45,Mexico
475,2/15/2000,4100,1,970.2,Mexico
491,2/15/2000,4129,1,815.33,Mexico
681,2/15/2000,7790,1,629.74,Mexico
2255,6/7/2003,7790,1,60.32,Mexico
2254,6/7/2003,7790,1,60.32,Mexico
2022,5/31/2003,4210,1,230.95,Mexico
2054,5/31/2003,4210,1,545.95,Mexico
2284,1/15/2000,4210,1,293.95,Mexico
826,5/31/2003,4210,1,944.95,Mexico
725,2/15/2000,9080,1,115.45,Mexico
2340,2/15/2000,9080,1,461.95,Mexico
726,2/15/2000,9080,1,115.45,Mexico
981,5/31/2003,4230,1,157.45,Mexico
727,2/15/2000,9320,1,68.2,Mexico
728,2/15/2000,9320,1,68.2,Mexico
837,2/15/2000,9320,1,813.7,Mexico
768,1/15/2000,4239,1,104.95,Mexico
1110,1/15/2000,4240,1,209.95,Mexico
797,3/15/2000,4240,1,301.82,Mexico
1116,2/15/2000,9369,1,251.95,Mexico
2359,5/31/2003,9369,2,860.9,Mexico
1112,2/15/2000,9369,1,116.5,Mexico
1111,2/15/2000,9369,1,116.5,Mexico
754,1/15/2000,4259,1,244.07,Mexico
2331,1/15/2000,4259,1,535.45,Mexico
2056,2/15/2000,4259,1,325.45,Mexico
964,4/10/2004,4269,1,330.7,Mexico
757,2/15/2000,4269,1,83.95,Mexico
2057,1/15/2000,4270,1,472.45,Mexico
1965,4/10/2004,4270,1,89.2,Mexico
740,2/15/2000,4270,1,170.57,Mexico
1964,4/10/2004,4270,1,89.2,Mexico
1229,2/15/2000,4270,1,236.2,Mexico
2064,5/31/2003,4280,1,496.07,Mexico
726,1/15/2000,4280,1,115.45,Mexico
1911,2/15/2000,4280,1,244.07,Mexico
1085,6/3/2003,4280,1,84,Mexico
1086,6/3/2003,4280,1,84,Mexico
990,3/15/2000,4280,1,503.95,Mexico
1960,2/15/2000,7560,1,97.07,Mexico
573,1/15/2000,7560,1,280.61,Mexico
1961,2/15/2000,7560,1,97.07,Mexico
645,2/15/2000,7560,1,746.55,Mexico
1122,2/15/2000,7560,1,157.45,Mexico
1132,2/15/2000,7560,1,629.95,Mexico
609,2/15/2000,7560,2,1557.68,Mexico
609,6/4/2003,4309,1,829.24,Mexico
